channel_id,baseline_id,baseline_channel_id,source_distinction_id,channel_best_success,baseline_best_success,success_delta_vs_baseline,claim_boundary
bit_flip_p_0_10,independent_noise_matched_channel,bit_flip_p_0_05,D_parity,0.82,0.905,-0.08500000000000008,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
bit_flip_p_0_10,output_marginal_matched_channel,output_marginal_matched_uniform,D_A,0.9,0.5,0.4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
bit_flip_p_0_10,output_marginal_matched_channel,output_marginal_matched_uniform,D_B,0.9,0.5,0.4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
bit_flip_p_0_10,output_marginal_matched_channel,output_marginal_matched_uniform,D_joint,0.81,0.25,0.56,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
bit_flip_p_0_10,output_marginal_matched_channel,output_marginal_matched_uniform,D_parity,0.82,0.5,0.31999999999999995,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
bit_flip_p_0_10,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_A,0.9,0.6875,0.21250000000000002,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
bit_flip_p_0_10,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_B,0.9,0.625,0.275,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
bit_flip_p_0_10,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_joint,0.81,0.5,0.31000000000000005,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
bit_flip_p_0_10,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_parity,0.82,0.6875,0.13249999999999995,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,identity_channel,identity_channel,D_A,1.0,1.0,0.0,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,identity_channel,identity_channel,D_B,0.75,1.0,-0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,identity_channel,identity_channel,D_joint,0.75,1.0,-0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,identity_channel,identity_channel,D_parity,0.75,1.0,-0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,total_erasure_channel,total_erasure_channel,D_A,1.0,0.5,0.5,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,total_erasure_channel,total_erasure_channel,D_B,0.75,0.5,0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,total_erasure_channel,total_erasure_channel,D_joint,0.75,0.25,0.5,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,total_erasure_channel,total_erasure_channel,D_parity,0.75,0.5,0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,independent_noise_matched_channel,bit_flip_p_0_05,D_A,1.0,0.95,0.050000000000000044,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,independent_noise_matched_channel,bit_flip_p_0_05,D_B,0.75,0.95,-0.19999999999999996,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,independent_noise_matched_channel,bit_flip_p_0_05,D_joint,0.75,0.9025,-0.15249999999999997,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,independent_noise_matched_channel,bit_flip_p_0_05,D_parity,0.75,0.905,-0.15500000000000003,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,output_marginal_matched_channel,output_marginal_matched_uniform,D_A,1.0,0.5,0.5,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,output_marginal_matched_channel,output_marginal_matched_uniform,D_B,0.75,0.5,0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,output_marginal_matched_channel,output_marginal_matched_uniform,D_joint,0.75,0.25,0.5,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,output_marginal_matched_channel,output_marginal_matched_uniform,D_parity,0.75,0.5,0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_A,1.0,0.6875,0.3125,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_B,0.75,0.625,0.125,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_joint,0.75,0.5,0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_preserved_B_noisy_p_0_25,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_parity,0.75,0.6875,0.0625,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,identity_channel,identity_channel,D_A,0.75,1.0,-0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,identity_channel,identity_channel,D_B,1.0,1.0,0.0,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,identity_channel,identity_channel,D_joint,0.75,1.0,-0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,identity_channel,identity_channel,D_parity,0.75,1.0,-0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,total_erasure_channel,total_erasure_channel,D_A,0.75,0.5,0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,total_erasure_channel,total_erasure_channel,D_B,1.0,0.5,0.5,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,total_erasure_channel,total_erasure_channel,D_joint,0.75,0.25,0.5,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,total_erasure_channel,total_erasure_channel,D_parity,0.75,0.5,0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,independent_noise_matched_channel,bit_flip_p_0_05,D_A,0.75,0.95,-0.19999999999999996,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,independent_noise_matched_channel,bit_flip_p_0_05,D_B,1.0,0.95,0.050000000000000044,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,independent_noise_matched_channel,bit_flip_p_0_05,D_joint,0.75,0.9025,-0.15249999999999997,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,independent_noise_matched_channel,bit_flip_p_0_05,D_parity,0.75,0.905,-0.15500000000000003,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,output_marginal_matched_channel,output_marginal_matched_uniform,D_A,0.75,0.5,0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,output_marginal_matched_channel,output_marginal_matched_uniform,D_B,1.0,0.5,0.5,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,output_marginal_matched_channel,output_marginal_matched_uniform,D_joint,0.75,0.25,0.5,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,output_marginal_matched_channel,output_marginal_matched_uniform,D_parity,0.75,0.5,0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_A,0.75,0.6875,0.0625,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_B,1.0,0.625,0.375,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_joint,0.75,0.5,0.25,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
asym_A_noisy_B_preserved_p_0_25,random_channel_same_output_entropy,random_channel_same_output_entropy_seed_17,D_parity,0.75,0.6875,0.0625,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
