space,rule_id,stratum,q,radius,table_digest,depends_center,relation_degree,relation_complete,self_only,left_right_asymmetry,output_entropy,temporal_irreversibility_proxy,directional_consequence,DAR_complete_structural,DAR_asymmetric_structural,table_json
q3_radius1,q3g3_s1_00020,S1_random_unbiased,3,1,f2cc74e26956,True,2,True,False,0.4444444444444444,1.579013207279971,0.0037535862447711787,0.0,False,False,"[2,2,2,1,1,2,1,0,1,1,0,0,1,0,2,2,0,0,1,0,1,2,0,0,0,1,2]"
q3_radius1,q3g3_s1_00021,S1_random_unbiased,3,1,2fdfb33aff50,True,2,True,False,0.4444444444444444,1.5175287893989997,0.04254593486689695,0.0,True,True,"[1,0,1,2,1,1,2,1,1,2,0,1,1,0,2,0,0,1,2,1,1,1,1,0,2,2,0]"
q3_radius1,q3g3_s1_00022,S1_random_unbiased,3,1,9d723d4df007,True,2,True,False,0.37037037037037035,1.579013207279971,0.0037535862447711787,0.0,False,False,"[0,2,2,2,0,0,0,2,0,1,0,1,0,2,1,0,2,1,2,0,1,0,1,1,1,2,1]"
q3_radius1,q3g3_s1_00023,S1_random_unbiased,3,1,3458298ec6f2,True,2,True,False,0.6666666666666666,1.5790132072799707,0.003753586244771401,0.0,False,False,"[2,2,1,2,2,0,1,1,2,1,0,0,1,0,2,0,2,2,0,1,1,2,0,2,0,1,0]"
q3_radius1,q3g3_s1_00024,S1_random_unbiased,3,1,ee94efa688ce,True,2,True,False,0.5185185185185185,1.3992075416402174,0.11719833055761275,0.0,True,True,"[1,0,0,0,0,1,2,0,2,2,2,0,1,0,0,2,0,2,0,1,0,0,2,0,0,2,0]"
q3_radius1,q3g3_s1_00025,S1_random_unbiased,3,1,7c2c06d76f6b,True,2,True,False,0.5185185185185185,1.584962500721156,0.0,0.0,False,False,"[0,0,1,2,0,0,2,0,1,0,2,1,2,2,2,2,2,1,2,0,1,1,1,1,0,1,0]"
q3_radius1,q3g3_s1_00026,S1_random_unbiased,3,1,327bdc4aa7db,True,2,True,False,0.5185185185185185,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,0,0,1,1,0,1,1,1,1,1,2,1,2,1,0,2,1,2,1,0,2,2,2,0,1,0]"
q3_radius1,q3g3_s1_00027,S1_random_unbiased,3,1,7f5f691558d7,True,2,True,False,0.5185185185185185,1.5610150105933092,0.015109184045017376,0.0,False,False,"[0,0,0,1,1,0,1,0,2,1,2,2,2,1,1,2,2,1,2,2,0,1,2,1,1,1,0]"
q3_radius1,q3g3_s1_00028,S1_random_unbiased,3,1,391ebcc189de,True,2,True,False,0.2222222222222222,1.3516441151533922,0.1472075115099596,0.0,True,True,"[0,0,1,1,2,1,0,1,1,2,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,2,0]"
q3_radius1,q3g3_s1_00029,S1_random_unbiased,3,1,6a10dd79d0e6,True,2,True,False,0.4444444444444444,1.3992075416402174,0.11719833055761275,0.0,True,True,"[0,2,1,2,1,1,1,2,2,1,0,1,2,1,1,0,2,2,1,0,2,1,1,1,1,1,1]"
q3_radius1,q3g3_s1_00030,S1_random_unbiased,3,1,cea7d0621608,True,2,True,False,0.4444444444444444,1.540709585192697,0.02792048108918921,0.0,True,True,"[2,0,1,1,0,0,2,2,2,1,0,0,0,1,0,0,1,0,2,0,2,2,2,0,2,1,2]"
q3_radius1,q3g3_s1_00031,S1_random_unbiased,3,1,f0be75d36373,True,2,True,False,0.5185185185185185,1.5610150105933092,0.015109184045017376,0.0,False,False,"[0,2,2,1,2,0,2,1,1,2,0,0,1,2,1,1,1,0,1,1,1,1,0,2,0,2,2]"
q3_radius1,q3g3_s1_00032,S1_random_unbiased,3,1,803c3ba48221,True,2,True,False,0.5925925925925926,1.5610150105933087,0.015109184045017598,0.0,False,False,"[0,1,2,0,1,0,0,2,0,2,1,2,2,2,0,1,1,2,0,2,1,2,1,1,2,1,2]"
q3_radius1,q3g3_s1_00033,S1_random_unbiased,3,1,f51e0dda6e65,True,2,True,False,0.5925925925925926,1.5098693043797229,0.047378531862593554,0.0,True,True,"[0,0,2,2,1,2,2,2,2,1,1,2,0,2,2,2,2,2,1,1,2,0,1,1,0,0,1]"
q3_radius1,q3g3_s1_00034,S1_random_unbiased,3,1,3e3f61bc0a20,True,2,True,False,0.2962962962962963,1.584962500721156,0.0,0.0,False,False,"[0,2,2,0,1,0,2,1,2,0,2,1,1,0,1,1,1,0,1,1,0,2,2,0,2,0,2]"
q3_radius1,q3g3_s1_00035,S1_random_unbiased,3,1,4b74c599de29,True,2,True,False,0.2962962962962963,1.5061046842206038,0.049753742731876605,0.0,True,True,"[0,1,2,2,2,0,1,2,1,1,0,1,0,1,1,2,2,2,1,2,0,2,1,1,1,2,2]"
q3_radius1,q3g3_s1_00036,S1_random_unbiased,3,1,1cc8a0a9d1b4,True,2,True,False,0.37037037037037035,1.5448491887169091,0.02530868205777448,0.0,True,True,"[2,1,0,2,0,0,2,0,2,1,2,1,2,1,0,0,2,1,1,2,0,2,2,0,2,1,2]"
q3_radius1,q3g3_s1_00037,S1_random_unbiased,3,1,58be35680640,True,2,True,False,0.4444444444444444,1.360388077926312,0.14169068523240325,0.0,True,True,"[1,2,0,1,0,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,0,2,0]"
q3_radius1,q3g3_s1_00038,S1_random_unbiased,3,1,24a3eb6c3f03,True,2,True,False,0.5925925925925926,1.540709585192697,0.02792048108918921,0.0,True,True,"[2,1,2,0,1,0,0,2,0,1,1,2,0,0,1,1,1,2,1,0,2,1,0,0,1,0,0]"
q3_radius1,q3g3_s1_00039,S1_random_unbiased,3,1,a04ea369c742,True,2,True,False,0.5185185185185185,1.5790132072799707,0.003753586244771401,0.0,False,False,"[2,2,1,1,2,0,1,2,1,0,1,2,0,0,0,2,0,2,0,1,2,0,2,1,2,1,0]"
q3_radius1,q3g3_s1_00040,S1_random_unbiased,3,1,d2e69e80ea18,True,2,True,False,0.5185185185185185,1.446554269396512,0.08732587128191893,0.0,True,True,"[1,1,2,1,2,2,2,1,0,2,2,2,1,1,1,1,1,1,2,1,1,0,2,0,1,0,2]"
q3_radius1,q3g3_s1_00041,S1_random_unbiased,3,1,337f2a0687f5,True,2,True,False,0.6666666666666666,1.5610150105933087,0.015109184045017598,0.0,False,False,"[2,1,2,1,1,2,2,0,1,0,2,2,0,2,1,2,2,2,1,0,0,1,0,0,0,0,2]"
q3_radius1,q3g3_s1_00042,S1_random_unbiased,3,1,8fa836555f65,True,2,True,False,0.5185185185185185,1.5677116575334586,0.01088407024131377,0.0,False,False,"[2,1,0,1,0,2,0,0,0,1,1,1,1,0,0,1,0,0,2,0,2,1,2,2,0,2,2]"
q3_radius1,q3g3_s1_00043,S1_random_unbiased,3,1,5ac992866659,True,2,True,False,0.4444444444444444,1.486565953154142,0.06208130950873836,0.0,True,True,"[1,0,2,0,1,0,0,1,2,0,0,2,2,1,1,0,1,1,0,2,1,0,0,0,0,0,1]"
q3_radius1,q3g3_s1_00044,S1_random_unbiased,3,1,6bb0f9ae1478,True,2,True,False,0.4444444444444444,1.5610150105933087,0.015109184045017598,0.0,False,False,"[1,2,2,0,0,2,2,0,2,1,2,1,2,2,1,0,2,1,0,0,2,1,0,1,2,1,1]"
q3_radius1,q3g3_s1_00045,S1_random_unbiased,3,1,a57d7b41245b,True,2,True,False,0.5185185185185185,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[1,1,2,0,1,2,2,0,2,2,2,2,1,1,2,1,0,0,1,0,2,0,0,1,0,0,0]"
q3_radius1,q3g3_s1_00046,S1_random_unbiased,3,1,9efbfc6d3cd3,True,2,True,False,0.37037037037037035,1.540709585192697,0.02792048108918921,0.0,True,True,"[0,0,2,2,1,1,2,1,1,2,1,0,0,2,2,1,0,1,2,1,2,1,1,2,1,0,2]"
q3_radius1,q3g3_s1_00047,S1_random_unbiased,3,1,5f47485528d8,True,2,True,False,0.37037037037037035,1.486565953154142,0.06208130950873836,0.0,True,True,"[2,0,2,1,1,2,1,0,0,2,2,2,1,0,2,1,0,1,1,1,1,2,2,1,1,1,1]"
q3_radius1,q3g3_s1_00048,S1_random_unbiased,3,1,6e1228ee60b9,True,2,True,False,0.5185185185185185,1.579013207279971,0.0037535862447711787,0.0,False,False,"[0,0,2,1,1,0,0,1,2,2,1,2,0,0,0,1,2,2,2,0,1,2,1,0,0,1,1]"
q3_radius1,q3g3_s1_00049,S1_random_unbiased,3,1,ecd1dd203518,True,2,True,False,0.37037037037037035,1.486565953154142,0.06208130950873836,0.0,True,True,"[1,0,0,0,1,2,0,1,1,0,0,0,0,2,1,0,1,2,2,0,1,2,1,1,0,0,0]"
q3_radius1,q3g3_s1_00050,S1_random_unbiased,3,1,13a41fb52c5f,True,2,True,False,0.37037037037037035,1.584962500721156,0.0,0.0,False,False,"[1,2,0,0,0,0,2,1,1,1,2,2,1,1,2,1,2,2,0,0,1,0,0,1,0,2,2]"
q3_radius1,q3g3_s1_00051,S1_random_unbiased,3,1,73085b6d547a,True,2,True,False,0.5185185185185185,1.540709585192697,0.02792048108918921,0.0,True,True,"[2,2,1,0,2,1,1,1,0,0,2,1,2,0,2,0,2,2,2,1,1,2,0,2,1,1,1]"
q3_radius1,q3g3_s1_00052,S1_random_unbiased,3,1,3fb432422bf1,True,2,True,False,0.5185185185185185,1.5061046842206038,0.049753742731876605,0.0,True,True,"[0,1,2,0,1,2,1,0,0,1,0,0,0,1,1,1,2,0,1,1,2,1,0,0,1,0,2]"
q3_radius1,q3g3_s1_00053,S1_random_unbiased,3,1,a80a1cce5cab,True,2,True,False,0.5185185185185185,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,1,2,0,0,0,2,1,2,1,0,2,1,1,1,1,1,2,0,1,0,2,2,1,0,1,1]"
q3_radius1,q3g3_s1_00054,S1_random_unbiased,3,1,9cfb95297ace,True,2,True,False,0.4444444444444444,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,0,0,2,1,2,2,1,2,1,1,0,2,0,2,2,1,1,0,1,2,1,2,2,2,0,2]"
q3_radius1,q3g3_s1_00055,S1_random_unbiased,3,1,c3b3ce138bc0,True,2,True,False,0.5925925925925926,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[1,2,1,0,0,0,0,1,2,2,1,0,1,2,2,0,0,1,0,2,0,2,0,1,1,2,2]"
q3_radius1,q3g3_s1_00056,S1_random_unbiased,3,1,b22412fc4bfd,True,2,True,False,0.4444444444444444,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,1,0,0,2,0,0,0,1,1,2,0,1,2,1,0,2,1,0,2,1,2,2,1,2,2,2]"
q3_radius1,q3g3_s1_00057,S1_random_unbiased,3,1,975f1f4bd82f,True,2,True,False,0.5185185185185185,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[1,2,1,0,0,1,0,0,0,2,1,2,2,0,1,1,0,0,1,0,0,2,2,2,1,2,2]"
q3_radius1,q3g3_s1_00058,S1_random_unbiased,3,1,babab57cf7d3,True,2,True,False,0.37037037037037035,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[2,0,1,1,1,0,0,1,0,0,2,2,1,2,1,0,0,2,2,2,1,0,2,1,2,0,0]"
q3_radius1,q3g3_s1_00059,S1_random_unbiased,3,1,8346f2cc6181,True,2,True,False,0.2962962962962963,1.5061046842206038,0.049753742731876605,0.0,True,True,"[2,1,0,2,0,0,1,1,2,1,1,2,0,1,1,0,2,0,1,0,1,0,1,1,0,0,0]"
q3_radius1,q3g3_s1_00060,S1_random_unbiased,3,1,bf29553fc2a3,True,2,True,False,0.4444444444444444,1.3800943362833298,0.12925742050339462,0.0,True,True,"[2,1,1,2,1,1,2,2,1,1,1,1,2,1,0,0,1,0,1,0,1,1,1,0,0,1,1]"
q3_radius1,q3g3_s1_00061,S1_random_unbiased,3,1,4001338e8759,True,2,True,False,0.4444444444444444,1.5448491887169091,0.02530868205777448,0.0,True,True,"[1,2,1,1,2,1,2,2,0,0,1,2,2,0,1,1,1,1,0,0,0,0,1,1,0,2,1]"
q3_radius1,q3g3_s1_00062,S1_random_unbiased,3,1,2298e0fa5bdd,True,2,True,False,0.6666666666666666,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[0,0,1,2,2,1,0,0,0,1,2,1,0,1,2,2,0,1,0,2,0,2,1,1,2,0,2]"
q3_radius1,q3g3_s1_00063,S1_random_unbiased,3,1,40e7b077aaa4,True,2,True,False,0.4444444444444444,1.5677116575334586,0.01088407024131377,0.0,False,False,"[0,2,2,0,0,1,1,2,2,2,2,1,1,0,1,1,0,0,0,0,1,2,0,0,2,0,1]"
q3_radius1,q3g3_s1_00064,S1_random_unbiased,3,1,9b578af3da20,True,2,True,False,0.37037037037037035,1.5012404120907166,0.05282275674809089,0.0,True,True,"[0,0,0,1,1,2,2,2,0,1,1,0,0,1,1,0,1,2,0,1,1,0,1,1,0,2,1]"
q3_radius1,q3g3_s1_00065,S1_random_unbiased,3,1,b96724114380,True,2,True,False,0.5925925925925926,1.5448491887169091,0.02530868205777448,0.0,True,True,"[2,0,2,2,0,0,2,0,0,1,0,0,1,1,0,1,1,1,2,2,2,2,2,2,1,2,2]"
q3_radius1,q3g3_s1_00066,S1_random_unbiased,3,1,aab890615eef,True,2,True,False,0.5185185185185185,1.5448491887169091,0.02530868205777448,0.0,True,True,"[1,1,0,0,1,1,0,2,0,2,2,2,1,1,2,0,1,1,2,0,2,0,1,1,1,1,2]"
q3_radius1,q3g3_s1_00067,S1_random_unbiased,3,1,0ecfa7760c6e,True,2,True,False,0.5185185185185185,1.486565953154142,0.06208130950873836,0.0,True,True,"[1,2,0,0,1,0,1,1,1,1,1,0,2,0,1,1,0,2,1,1,1,1,0,0,0,2,2]"
q3_radius1,q3g3_s1_00068,S1_random_unbiased,3,1,8e786981ad13,True,2,True,False,0.37037037037037035,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[0,2,0,2,1,2,2,2,0,1,2,1,0,1,0,2,2,0,1,1,0,0,0,2,0,1,1]"
q3_radius1,q3g3_s1_00069,S1_random_unbiased,3,1,cf66da4ca411,True,2,True,False,0.5185185185185185,1.579013207279971,0.0037535862447711787,0.0,False,False,"[1,2,1,0,2,1,2,0,0,0,0,2,1,1,1,2,0,1,2,0,0,2,1,1,0,2,1]"
q3_radius1,q3g3_s1_00070,S1_random_unbiased,3,1,95697d75c31a,True,2,True,False,0.5925925925925926,1.5304930567574826,0.0343663928571748,0.0,True,True,"[2,2,0,2,2,0,1,1,0,0,1,0,0,1,0,0,0,2,0,2,0,2,1,2,1,0,2]"
q3_radius1,q3g3_s1_00071,S1_random_unbiased,3,1,cdfe8340211f,True,2,True,False,0.5185185185185185,1.540709585192697,0.02792048108918921,0.0,True,True,"[1,0,1,1,2,1,1,2,2,2,0,2,1,0,1,1,2,0,2,2,1,0,0,2,2,1,2]"
q3_radius1,q3g3_s1_00072,S1_random_unbiased,3,1,ac450216398e,True,2,True,False,0.37037037037037035,1.5098693043797229,0.047378531862593554,0.0,True,True,"[1,2,1,1,2,2,0,0,0,1,2,2,2,2,2,0,0,1,0,0,2,0,2,2,2,1,2]"
q3_radius1,q3g3_s1_00073,S1_random_unbiased,3,1,fb85d01e3007,True,2,True,False,0.37037037037037035,1.3800943362833298,0.12925742050339462,0.0,True,True,"[0,2,0,0,0,1,0,0,1,2,1,1,0,0,0,2,2,1,0,2,0,0,0,0,0,0,2]"
q3_radius1,q3g3_s1_00074,S1_random_unbiased,3,1,d3d6528aecc5,True,2,True,False,0.37037037037037035,1.5610150105933092,0.015109184045017376,0.0,False,False,"[0,2,2,0,1,1,0,1,1,2,0,0,0,2,2,1,2,2,2,0,2,0,0,0,0,1,1]"
q3_radius1,q3g3_s1_00075,S1_random_unbiased,3,1,ce18e13f3c2c,True,2,True,False,0.2962962962962963,1.486565953154142,0.06208130950873836,0.0,True,True,"[0,1,1,0,1,0,0,2,0,2,2,0,1,0,0,0,2,1,2,0,0,1,0,1,0,1,1]"
q3_radius1,q3g3_s1_00076,S1_random_unbiased,3,1,c41b1b34d1b7,True,2,True,False,0.37037037037037035,1.561015010593309,0.015109184045017487,0.0,False,False,"[1,1,0,1,0,1,0,0,0,1,2,1,2,0,1,0,2,1,2,2,0,2,0,0,0,1,2]"
q3_radius1,q3g3_s1_00077,S1_random_unbiased,3,1,fa118ae76f85,True,2,True,False,0.37037037037037035,1.5448491887169091,0.02530868205777448,0.0,True,True,"[2,2,2,0,1,1,0,0,1,2,1,0,0,0,0,0,1,1,0,0,2,0,2,2,1,0,1]"
q3_radius1,q3g3_s1_00078,S1_random_unbiased,3,1,6cb9ebc7b59e,True,2,True,False,0.2962962962962963,1.561015010593309,0.015109184045017487,0.0,False,False,"[1,1,1,0,0,1,1,2,2,1,1,1,0,0,2,2,1,1,0,0,2,1,2,2,0,0,0]"
q3_radius1,q3g3_s1_00079,S1_random_unbiased,3,1,d26f48cd84d8,True,2,True,False,0.4444444444444444,1.5098693043797229,0.047378531862593554,0.0,True,True,"[2,2,0,0,0,2,2,0,1,1,1,1,0,0,0,0,0,1,2,2,0,1,0,0,0,2,2]"
q3_radius1,q3g3_s1_00080,S1_random_unbiased,3,1,ceeadee378f6,True,2,True,False,0.5925925925925926,1.5677116575334586,0.01088407024131377,0.0,False,False,"[1,0,1,0,0,0,0,0,2,2,0,1,2,1,0,2,1,1,0,0,0,1,1,2,2,2,2]"
q3_radius1,q3g3_s1_00081,S1_random_unbiased,3,1,0769fc9d7c53,True,2,True,False,0.5185185185185185,1.486565953154142,0.06208130950873836,0.0,True,True,"[1,1,2,0,0,1,0,0,2,0,2,1,1,1,0,0,1,1,1,1,0,2,1,1,0,2,1]"
q3_radius1,q3g3_s1_00082,S1_random_unbiased,3,1,b14d86ae905f,True,2,True,False,0.2222222222222222,1.540709585192697,0.02792048108918921,0.0,True,True,"[0,2,0,0,0,2,0,0,0,2,2,1,2,0,1,2,2,1,0,1,2,2,1,2,0,2,1]"
q3_radius1,q3g3_s1_00083,S1_random_unbiased,3,1,9c18dfc4527a,True,2,True,False,0.5185185185185185,1.5448491887169091,0.02530868205777448,0.0,True,True,"[1,0,0,2,0,2,2,2,2,0,1,1,2,1,1,0,1,1,2,2,2,0,2,2,2,0,1]"
q3_radius1,q3g3_s1_00084,S1_random_unbiased,3,1,6009110edeb9,True,2,True,False,0.4444444444444444,1.5677116575334586,0.01088407024131377,0.0,False,False,"[1,1,2,0,2,0,2,1,2,2,0,2,0,0,0,1,2,1,0,1,0,0,2,0,1,1,0]"
q3_radius1,q3g3_s1_00085,S1_random_unbiased,3,1,52e86a3b8400,True,2,True,False,0.37037037037037035,1.4618278953766808,0.07768928620610849,0.0,True,True,"[2,2,0,0,1,2,2,0,2,1,2,0,0,2,2,1,0,2,1,0,2,2,2,1,2,0,2]"
q3_radius1,q3g3_s1_00086,S1_random_unbiased,3,1,1735a8d78cd1,True,2,True,False,0.4444444444444444,1.5663672668986361,0.011732286293246186,0.0,False,False,"[0,2,1,1,0,2,0,0,2,1,0,1,0,2,2,1,2,2,0,0,2,2,2,1,0,1,0]"
q3_radius1,q3g3_s1_00087,S1_random_unbiased,3,1,f1d93ad137b0,True,2,True,False,0.5925925925925926,1.5677116575334586,0.01088407024131377,0.0,False,False,"[2,1,0,0,1,0,2,0,1,0,0,0,2,1,2,0,2,1,1,1,2,2,0,1,0,0,2]"
q3_radius1,q3g3_s1_00088,S1_random_unbiased,3,1,7543c72515a6,True,2,True,False,0.4444444444444444,1.4784345996621122,0.06721162236366718,0.0,True,True,"[0,1,2,2,1,1,1,1,0,1,1,0,2,1,1,1,2,0,1,2,0,1,0,0,1,1,2]"
q3_radius1,q3g3_s1_00089,S1_random_unbiased,3,1,c0ce7155a7c9,True,2,True,False,0.37037037037037035,1.561015010593309,0.015109184045017487,0.0,False,False,"[0,0,0,2,1,2,0,0,1,0,0,1,0,2,0,2,1,1,0,1,2,2,1,1,0,2,1]"
q3_radius1,q3g3_s1_00090,S1_random_unbiased,3,1,c17e13dcf91a,True,2,True,False,0.5185185185185185,1.5677116575334586,0.01088407024131377,0.0,False,False,"[2,0,1,1,0,2,0,2,1,1,2,2,2,1,1,0,0,2,1,2,1,1,0,0,0,1,1]"
q3_radius1,q3g3_s1_00091,S1_random_unbiased,3,1,1a070e4ae95a,True,2,True,False,0.5925925925925926,1.5448491887169091,0.02530868205777448,0.0,True,True,"[1,1,0,0,0,0,2,0,0,2,1,1,2,1,0,1,0,2,1,0,0,2,2,0,0,1,2]"
q3_radius1,q3g3_s1_00092,S1_random_unbiased,3,1,0f2bc6b0a69c,True,2,True,False,0.5185185185185185,1.5663672668986361,0.011732286293246186,0.0,False,False,"[2,0,1,0,1,2,2,2,0,1,1,0,0,0,1,2,0,2,0,1,1,1,1,0,1,0,2]"
q3_radius1,q3g3_s1_00093,S1_random_unbiased,3,1,cfe40b5160af,True,2,True,False,0.4444444444444444,1.3800943362833298,0.12925742050339462,0.0,True,True,"[0,1,2,1,1,2,0,0,1,1,1,0,2,2,1,1,0,0,1,1,1,1,1,2,1,1,1]"
q3_radius1,q3g3_s1_00094,S1_random_unbiased,3,1,d0388f68bae0,True,2,True,False,0.37037037037037035,1.5663672668986361,0.011732286293246186,0.0,False,False,"[1,2,2,1,1,2,1,0,2,2,1,0,2,2,1,2,1,0,0,0,1,1,2,1,2,0,0]"
q3_radius1,q3g3_s1_00095,S1_random_unbiased,3,1,75752e901250,True,2,True,False,0.5185185185185185,1.5790132072799707,0.003753586244771401,0.0,False,False,"[2,1,0,2,0,2,1,0,0,0,2,2,2,2,1,1,1,2,0,0,1,0,2,1,0,1,2]"
q3_radius1,q3g3_s1_00096,S1_random_unbiased,3,1,46e905b54e40,True,2,True,False,0.37037037037037035,1.561015010593309,0.015109184045017487,0.0,False,False,"[0,2,2,0,0,1,0,0,2,2,1,2,0,1,0,0,1,0,1,1,2,1,2,1,0,1,0]"
