space,rule_id,stratum,q,radius,table_digest,depends_center,relation_degree,relation_complete,self_only,left_right_asymmetry,output_entropy,temporal_irreversibility_proxy,directional_consequence,DAR_complete_structural,DAR_asymmetric_structural,table_json
q3_radius1,q3r1_s1_0038,S1_random_unbiased,3,1,ad60d0512b9c,True,2,True,False,0.37037037037037035,1.5610150105933087,0.015109184045017598,0.0,False,False,"[2,2,0,0,0,1,2,1,2,1,2,2,2,2,0,1,2,0,2,1,0,1,0,2,1,0,0]"
q3_radius1,q3r1_s1_0039,S1_random_unbiased,3,1,2893ff0111fb,True,2,True,False,0.2222222222222222,1.5663672668986361,0.011732286293246186,0.0,False,False,"[0,2,1,2,1,0,0,2,2,2,1,2,1,1,2,2,0,2,1,0,1,0,0,0,2,0,0]"
q3_radius1,q3r1_s1_0040,S1_random_unbiased,3,1,c942e3ea147a,True,2,True,False,0.5185185185185185,1.5790132072799707,0.003753586244771401,0.0,False,False,"[2,0,2,1,0,0,2,1,1,0,0,0,1,2,2,2,1,2,1,2,0,2,2,1,0,0,1]"
q3_radius1,q3r1_s1_0041,S1_random_unbiased,3,1,7be7201d227e,True,2,True,False,0.4444444444444444,1.5610150105933092,0.015109184045017376,0.0,False,False,"[0,0,1,1,1,1,2,1,1,0,0,2,2,2,2,2,1,1,1,2,0,0,1,0,2,2,1]"
q3_radius1,q3r1_s1_0042,S1_random_unbiased,3,1,bf298feee257,True,2,True,False,0.6666666666666666,1.3516441151533922,0.1472075115099596,0.0,True,True,"[0,2,0,0,0,2,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,2,1,1,0]"
q3_radius1,q3r1_s1_0043,S1_random_unbiased,3,1,60da98a4af85,True,2,True,False,0.6666666666666666,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[1,0,2,1,0,2,0,1,1,1,2,2,2,0,2,2,0,1,0,0,2,1,0,1,2,0,0]"
q3_radius1,q3r1_s1_0044,S1_random_unbiased,3,1,c715a9db1862,True,2,True,False,0.4444444444444444,1.584962500721156,0.0,0.0,False,False,"[0,0,1,1,0,2,2,2,1,1,1,1,0,1,2,2,2,1,0,0,1,0,2,0,0,2,2]"
q3_radius1,q3r1_s1_0045,S1_random_unbiased,3,1,a1e3934a7e7e,True,2,True,False,0.2962962962962963,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[0,0,2,2,2,2,2,1,1,0,0,0,1,1,1,0,2,0,2,1,2,2,1,1,0,0,0]"
q3_radius1,q3r1_s1_0046,S1_random_unbiased,3,1,65d34d63f48c,True,2,True,False,0.5185185185185185,1.5175287893989997,0.04254593486689695,0.0,True,True,"[1,1,1,0,0,1,2,2,2,0,0,2,2,0,1,0,0,0,0,0,2,0,0,1,2,0,1]"
q3_radius1,q3r1_s1_0047,S1_random_unbiased,3,1,0103c6fb1d93,True,2,True,False,0.5185185185185185,1.5663672668986361,0.011732286293246186,0.0,False,False,"[0,1,2,0,1,0,1,2,2,0,1,0,0,1,2,2,1,0,1,1,1,2,0,2,1,0,0]"
q3_radius1,q3r1_s1_0048,S1_random_unbiased,3,1,e85388ffe421,True,2,True,False,0.37037037037037035,1.584962500721156,0.0,0.0,False,False,"[2,1,0,1,1,0,0,0,2,0,1,2,1,2,0,1,0,2,0,1,1,0,2,2,1,2,2]"
q3_radius1,q3r1_s1_0049,S1_random_unbiased,3,1,3ea84ab661a1,True,2,True,False,0.37037037037037035,1.5677116575334586,0.01088407024131377,0.0,False,False,"[0,2,0,2,2,1,2,0,0,2,0,0,0,1,1,0,2,2,1,2,1,0,1,1,0,1,0]"
q3_radius1,q3r1_s2_0000,S2_quiescent_preserving,3,1,a9ae8fc9f8b1,True,2,True,False,0.5185185185185185,1.5610150105933092,0.015109184045017376,0.0,False,False,"[0,1,1,1,2,2,2,2,0,2,1,2,1,2,2,1,0,1,1,1,2,1,0,1,0,0,0]"
q3_radius1,q3r1_s2_0001,S2_quiescent_preserving,3,1,2f86c3e64996,True,2,True,False,0.2962962962962963,1.5012404120907166,0.05282275674809089,0.0,True,True,"[0,0,0,1,0,1,1,0,2,2,1,2,0,1,1,2,1,1,0,2,1,1,0,0,1,1,0]"
q3_radius1,q3r1_s2_0002,S2_quiescent_preserving,3,1,5ca4e9006cff,True,2,True,False,0.4444444444444444,1.540709585192697,0.02792048108918921,0.0,True,True,"[0,2,2,1,1,2,1,1,2,2,2,0,2,0,0,1,2,2,2,1,1,1,1,2,0,1,0]"
q3_radius1,q3r1_s2_0003,S2_quiescent_preserving,3,1,902978bcab03,True,2,True,False,0.5185185185185185,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,1,2,2,0,1,2,1,2,2,1,0,2,1,0,0,0,1,1,2,1,2,0,0,2,2,0]"
q3_radius1,q3r1_s2_0004,S2_quiescent_preserving,3,1,269fe232c651,True,2,True,False,0.4444444444444444,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,0,2,1,1,0,2,2,0,2,1,0,1,0,1,1,2,2,2,0,2,1,2,2,2,1,2]"
q3_radius1,q3r1_s2_0005,S2_quiescent_preserving,3,1,13add088a721,True,2,True,False,0.5185185185185185,1.561015010593309,0.015109184045017487,0.0,False,False,"[0,1,1,2,2,0,0,2,2,2,1,1,0,0,1,1,1,0,2,1,1,0,0,0,1,2,1]"
q3_radius1,q3r1_s2_0006,S2_quiescent_preserving,3,1,caa1d9692ffd,True,2,True,False,0.5925925925925926,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,1,2,0,0,1,0,1,2,0,2,0,2,0,1,2,0,0,0,1,2,1,0,0,1,1,2]"
q3_radius1,q3r1_s2_0007,S2_quiescent_preserving,3,1,2244f024da47,True,2,True,False,0.5185185185185185,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[0,0,2,0,2,1,1,1,1,1,0,2,2,2,0,1,2,2,1,0,0,0,1,2,2,0,0]"
q3_radius1,q3r1_s2_0008,S2_quiescent_preserving,3,1,fcfa2a2735f4,True,2,True,False,0.5925925925925926,1.5610150105933092,0.015109184045017376,0.0,False,False,"[0,2,0,0,2,0,0,1,1,2,2,0,1,1,1,0,2,1,1,2,0,2,0,2,0,0,2]"
q3_radius1,q3r1_s2_0009,S2_quiescent_preserving,3,1,0b5ea58cf40f,True,2,True,False,0.4444444444444444,1.561015010593309,0.015109184045017487,0.0,False,False,"[0,2,1,0,2,1,0,1,2,1,2,1,0,2,2,1,0,1,1,0,0,0,2,1,0,0,0]"
q3_radius1,q3r1_s2_0010,S2_quiescent_preserving,3,1,355594fb790d,True,2,True,False,0.37037037037037035,1.5677116575334586,0.01088407024131377,0.0,False,False,"[0,2,0,1,2,0,2,1,1,0,1,1,2,0,1,1,1,0,2,0,1,0,2,2,1,2,1]"
q3_radius1,q3r1_s2_0011,S2_quiescent_preserving,3,1,de2c1a163c7a,True,2,True,False,0.4444444444444444,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,0,0,2,1,2,1,2,1,0,1,2,2,2,2,2,2,1,2,1,2,0,0,1,2,1,0]"
q3_radius1,q3r1_s2_0012,S2_quiescent_preserving,3,1,191dd3d5649d,True,2,True,False,0.4444444444444444,1.486565953154142,0.06208130950873836,0.0,True,True,"[0,2,1,2,1,1,0,2,2,1,1,2,0,1,1,2,1,0,2,0,1,1,1,1,1,2,2]"
q3_radius1,q3r1_s2_0013,S2_quiescent_preserving,3,1,36a276d378cc,True,2,True,False,0.5925925925925926,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,0,1,1,1,1,0,0,1,2,2,0,2,1,2,2,1,2,1,1,2,2,1,1,0,1,0]"
q3_radius1,q3r1_s2_0014,S2_quiescent_preserving,3,1,e63fe44d74e0,True,2,True,False,0.37037037037037035,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,0,2,1,0,1,1,1,2,0,0,2,0,2,2,0,1,1,0,0,2,1,1,0,2,0,0]"
q3_radius1,q3r1_s2_0015,S2_quiescent_preserving,3,1,f67be0d0e2a7,True,2,True,False,0.5185185185185185,1.5610150105933087,0.015109184045017598,0.0,False,False,"[0,2,0,0,1,1,0,0,2,1,2,1,2,1,1,2,2,0,1,0,2,2,0,2,2,0,2]"
q3_radius1,q3r1_s2_0016,S2_quiescent_preserving,3,1,4189b2e222a7,True,2,True,False,0.37037037037037035,1.584962500721156,0.0,0.0,False,False,"[0,2,1,1,2,0,1,1,0,1,2,0,1,1,0,2,1,2,1,0,0,2,2,0,0,2,2]"
q3_radius1,q3r1_s2_0017,S2_quiescent_preserving,3,1,04975a8679ee,True,2,True,False,0.4444444444444444,1.579013207279971,0.0037535862447711787,0.0,False,False,"[0,2,1,2,1,0,1,2,2,0,0,0,1,2,1,0,1,1,2,0,0,2,1,1,0,2,1]"
q3_radius1,q3r1_s2_0018,S2_quiescent_preserving,3,1,997c524bd6f3,True,2,True,False,0.5925925925925926,1.5610150105933087,0.015109184045017598,0.0,False,False,"[0,1,0,2,2,2,2,2,0,0,2,2,1,0,1,1,1,1,1,0,2,2,2,2,1,0,1]"
q3_radius1,q3r1_s2_0019,S2_quiescent_preserving,3,1,b3424a96fa9d,True,2,True,False,0.5185185185185185,1.486565953154142,0.06208130950873836,0.0,True,True,"[0,2,2,2,0,0,0,2,0,0,2,0,1,2,0,1,2,1,0,1,2,0,0,0,1,0,2]"
q3_radius1,q3r1_s2_0020,S2_quiescent_preserving,3,1,0f95f775eb0b,True,2,True,False,0.4444444444444444,1.561015010593309,0.015109184045017487,0.0,False,False,"[0,1,1,2,2,2,0,1,2,1,0,1,1,1,1,0,0,1,1,2,2,0,1,0,0,0,2]"
q3_radius1,q3r1_s2_0021,S2_quiescent_preserving,3,1,88d185d0f9c1,True,2,True,False,0.4444444444444444,1.5677116575334584,0.010884070241313881,0.0,False,False,"[0,1,2,2,2,2,1,2,2,2,1,0,0,1,0,1,2,2,0,0,2,0,0,1,2,1,1]"
q3_radius1,q3r1_s2_0022,S2_quiescent_preserving,3,1,0d868fbcd6c5,True,2,True,False,0.4444444444444444,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,2,1,0,1,0,0,1,0,2,2,0,1,0,2,1,1,2,0,2,2,2,1,2,1,0,2]"
q3_radius1,q3r1_s2_0023,S2_quiescent_preserving,3,1,33e72d81d6b2,True,2,True,False,0.4444444444444444,1.486565953154142,0.06208130950873836,0.0,True,True,"[0,0,2,1,0,1,1,0,1,2,1,1,1,0,1,1,1,0,0,1,1,0,1,2,2,0,2]"
q3_radius1,q3r1_s2_0024,S2_quiescent_preserving,3,1,47a3c8dcd53c,True,2,True,False,0.5925925925925926,1.446554269396512,0.08732587128191893,0.0,True,True,"[0,0,1,1,1,2,2,2,2,2,1,2,2,2,1,0,2,2,0,1,1,1,1,1,1,1,1]"
q3_radius1,q3r1_s2_0025,S2_quiescent_preserving,3,1,d55859a18b8e,True,2,True,False,0.4444444444444444,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,1,1,2,2,0,1,2,0,0,0,1,0,1,1,2,2,2,2,0,0,2,1,2,0,1,2]"
q3_radius1,q3r1_s2_0026,S2_quiescent_preserving,3,1,e1ad3a61aaf0,True,2,True,False,0.2962962962962963,1.5012404120907166,0.05282275674809089,0.0,True,True,"[0,1,0,1,1,0,2,0,0,1,1,1,0,1,2,1,0,2,1,1,1,0,1,0,0,2,2]"
q3_radius1,q3r1_s2_0027,S2_quiescent_preserving,3,1,b047daabe6f3,True,2,True,False,0.5925925925925926,1.5677116575334586,0.01088407024131377,0.0,False,False,"[0,2,1,1,2,2,2,1,1,0,0,0,1,2,1,0,0,1,2,1,2,1,1,2,0,0,1]"
q3_radius1,q3r1_s2_0028,S2_quiescent_preserving,3,1,574580a553f6,True,2,True,False,0.5185185185185185,1.4558764720277595,0.08144421627304277,0.0,True,True,"[0,2,0,0,0,2,1,1,0,0,1,0,0,0,1,1,1,2,1,1,0,1,0,2,1,1,1]"
q3_radius1,q3r1_s2_0029,S2_quiescent_preserving,3,1,b1164202979b,True,2,True,False,0.5925925925925926,1.540709585192697,0.02792048108918921,0.0,True,True,"[0,1,2,1,1,1,0,1,0,2,0,0,0,0,1,2,2,1,1,1,0,1,2,0,2,0,0]"
q3_radius1,q3r1_s2_0030,S2_quiescent_preserving,3,1,08275a9b26af,True,2,True,False,0.5185185185185185,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[0,1,0,2,0,1,0,2,1,2,2,0,0,2,2,0,0,1,1,1,2,1,0,0,2,2,1]"
q3_radius1,q3r1_s2_0031,S2_quiescent_preserving,3,1,bfdfab437108,True,2,True,False,0.2962962962962963,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[0,2,2,2,0,1,2,0,0,2,2,1,0,1,2,1,0,1,2,0,1,0,2,1,0,0,1]"
q3_radius1,q3r1_s2_0032,S2_quiescent_preserving,3,1,3c4970423b41,True,2,True,False,0.4444444444444444,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,1,1,1,0,1,2,2,0,1,1,1,0,0,2,1,1,1,0,2,2,2,0,0,1,1,2]"
q3_radius1,q3r1_s2_0033,S2_quiescent_preserving,3,1,60af855294ed,True,2,True,False,0.4444444444444444,1.561015010593309,0.015109184045017487,0.0,False,False,"[0,2,2,1,1,0,0,2,1,2,1,2,1,1,0,0,1,1,1,0,2,1,0,1,2,0,0]"
q3_radius1,q3r1_s2_0034,S2_quiescent_preserving,3,1,1b9803ab03e0,True,2,True,False,0.5185185185185185,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,2,0,0,2,2,1,2,2,0,2,1,2]"
q3_radius1,q3r1_s2_0035,S2_quiescent_preserving,3,1,a4d244c4a032,True,2,True,False,0.4444444444444444,1.4277655050602363,0.09918026173451766,0.0,True,True,"[0,2,2,2,2,1,0,2,1,0,0,0,2,0,0,2,2,2,2,1,2,0,2,2,2,0,1]"
q3_radius1,q3r1_s2_0036,S2_quiescent_preserving,3,1,8b87abc8dd91,True,2,True,False,0.4444444444444444,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,2,2,1,2,0,2,0,1,1,0,1,1,0,1,2,1,1,2,1,0,1,1,1,2,0,2]"
q3_radius1,q3r1_s2_0037,S2_quiescent_preserving,3,1,76d4f37f9173,True,2,True,False,0.37037037037037035,1.584962500721156,0.0,0.0,False,False,"[0,0,1,0,0,2,1,1,2,2,1,1,1,0,0,2,0,1,1,1,2,0,0,2,2,2,2]"
q3_radius1,q3r1_s2_0038,S2_quiescent_preserving,3,1,cc3ab03fa710,True,2,True,False,0.4444444444444444,1.4784345996621122,0.06721162236366718,0.0,True,True,"[0,0,0,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1,0,2,2,1,0,2,2,2,0]"
q3_radius1,q3r1_s2_0039,S2_quiescent_preserving,3,1,57b6f422cb77,True,2,True,False,0.6666666666666666,1.4558764720277595,0.08144421627304277,0.0,True,True,"[0,0,0,0,0,0,2,2,0,2,2,2,1,0,1,1,2,2,2,1,2,2,2,0,2,0,0]"
q3_radius1,q3r1_s2_0040,S2_quiescent_preserving,3,1,fb32880d10a4,True,2,True,False,0.5925925925925926,1.579013207279971,0.0037535862447711787,0.0,False,False,"[0,2,0,0,1,1,0,0,1,0,1,2,0,1,1,2,1,2,2,1,2,0,1,2,2,0,1]"
q3_radius1,q3r1_s2_0041,S2_quiescent_preserving,3,1,9e22e7ea002b,True,2,True,False,0.14814814814814814,1.446554269396512,0.08732587128191893,0.0,True,True,"[0,0,2,0,2,0,2,0,2,0,1,0,2,1,0,0,2,0,2,0,2,1,0,0,2,2,1]"
q3_radius1,q3r1_s2_0042,S2_quiescent_preserving,3,1,fcdf359044a5,True,2,True,False,0.6666666666666666,1.5677116575334586,0.01088407024131377,0.0,False,False,"[0,2,1,2,2,2,1,1,2,1,0,0,0,1,1,2,2,2,0,1,1,1,0,0,0,1,1]"
q3_radius1,q3r1_s2_0043,S2_quiescent_preserving,3,1,3ca24c74aa89,True,2,True,False,0.37037037037037035,1.540709585192697,0.02792048108918921,0.0,True,True,"[0,2,0,0,1,1,2,0,1,2,1,1,1,2,2,1,1,0,0,0,0,0,2,1,0,1,1]"
q3_radius1,q3r1_s2_0044,S2_quiescent_preserving,3,1,6f0484daa438,True,2,True,False,0.4444444444444444,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[0,0,0,0,2,0,2,0,2,1,1,2,2,1,2,0,1,0,2,1,2,1,1,1,0,0,2]"
q3_radius1,q3r1_s2_0045,S2_quiescent_preserving,3,1,b60f89ca4e60,True,2,True,False,0.2222222222222222,1.5061046842206038,0.049753742731876605,0.0,True,True,"[0,0,0,2,0,2,1,2,2,1,2,0,0,2,1,1,0,0,2,0,2,2,1,2,2,0,0]"
